localidad;estrato;valor_ant;unidades_ant;no_pago_ultimo;cluster;no_paga_sig_mes
0;4;38165,576068686256;95,41394017171564;0;1;0
1;3;75609,76046424164;252,03253488080546;0;0;0
0;2;13953,199093028918;69,76599546514458;0;3;0
0;3;39346,47413467503;131,1549137822501;0;0;0
1;4;205251,258781186;513,128146952965;1;1;1
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;61503,26934063119;307,51634670315593;0;3;0
1;5;264496,4368352083;528,9928736704167;1;0;0
0;2;105556,01139741793;527,7800569870897;0;3;0
0;4;226476,71844343885;566,1917961085971;1;1;1
0;2;58488,00899126258;292,4400449563129;0;3;0
0;3;75292,01895518998;250,97339651729993;0;0;0
1;2;107430,47732569152;537,1523866284576;0;3;0
0;4;117574,81349048085;293,9370337262021;0;1;0
1;3;86483,5377518129;288,27845917270963;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;94579,78561638517;472,8989280819259;0;3;0
1;4;312722,7568827532;781,806892206883;1;1;0
0;4;169289,70255670877;423,2242563917719;1;1;1
1;3;91548,78200230052;305,16260667433505;0;0;0
0;4;156592,40599138543;391,4810149784636;1;1;0
1;5;160850,81101557575;321,7016220311515;1;0;1
1;3;150840,10626718373;502,80035422394576;1;0;1
0;3;71794,11282526165;239,31370941753883;0;0;0
1;1;47126,00547344745;235,63002736723723;0;2;0
1;7;2372908,9768954776;6779,739933987079;1;0;1
1;5;245015,6871262116;490,0313742524232;1;0;1
1;2;18645,9739958959;93,2298699794795;0;3;0
0;2;110574,36654554069;552,8718327277035;0;3;0
1;3;109412,00831212314;364,7066943737438;0;0;0
0;5;277033,7499598257;554,0674999196515;1;0;0
1;2;27398,289893903187;136,99144946951594;0;3;0
1;3;87933,19139341006;293,11063797803354;0;0;0
0;2;67951,958751614;339,75979375807;0;3;0
1;2;20527,829631576613;102,63914815788306;0;3;0
1;5;204297,518539739;408,59503707947795;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;100708,58435091787;335,69528116972623;0;0;0
1;4;84313,4949469263;210,78373736731572;0;1;0
0;3;64784,87357387189;215,94957857957297;0;0;0
1;2;135299,80464317597;676,4990232158798;1;3;0
1;3;158659,76616423478;528,8658872141159;1;0;1
1;5;82359,31235097484;164,7186247019497;0;0;0
0;1;61709,61920646694;308,5480960323347;0;2;0
1;5;154274,04801616733;308,5480960323347;1;0;1
1;3;119793,67165876493;399,31223886254975;0;0;0
1;3;79153,24574000003;263,84415246666674;0;0;0
0;4;412369,4418592304;1030,923604648076;1;1;1
0;3;108985,05166887511;363,283505562917;0;0;0
1;2;81538,43702916641;407,69218514583207;0;3;0
1;2;36492,88648771512;182,4644324385756;0;3;0
0;4;249670,19817342065;624,1754954335516;1;1;0
0;1;6123,400800989725;30,617004004948626;0;2;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;1;95982,76059428019;479,91380297140097;0;2;0
0;2;143204,8882920687;716,0244414603435;1;3;1
1;5;188369,08191848212;376,73816383696425;1;0;1
1;3;94614,86721033519;315,3828907011173;0;0;0
0;4;110712,69407604604;276,7817351901151;0;1;0
0;3;79927,59123614116;266,4253041204705;0;0;0
0;1;28364,769901596304;141,82384950798152;0;2;0
1;2;54426,8299610443;272,1341498052215;0;3;0
1;2;146478,96988276596;732,3948494138298;1;3;0
1;2;154484,6681664977;772,4233408324885;1;3;0
1;5;485875,6032832049;971,7512065664098;1;0;1
1;4;146144,458720859;365,3611468021475;1;1;0
1;3;85637,57643224375;285,45858810747916;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;93676,83800683363;312,2561266894454;0;0;0
0;5;186057,9216047769;372,1158432095538;1;0;1
1;3;13822,420451562008;46,074734838540024;0;0;0
1;2;49444,27357623144;247,22136788115722;0;3;0
1;2;42887,282490508805;214,43641245254403;0;3;0
0;3;56799,947700472134;189,3331590015738;0;0;0
0;4;24177,26851909872;60,4431712977468;0;1;0
1;4;146856,54374031935;367,1413593507984;1;1;0
0;3;76908,88006882934;256,36293356276445;0;0;0
0;4;209770,3435614508;524,425858903627;1;1;1
1;4;123419,23841293388;308,5480960323347;0;1;0
0;1;90224,68928883637;451,1234464441818;0;2;0
1;7;1213998,9062602213;3468,568303600632;1;0;1
1;4;196972,7094052274;492,4317735130685;1;1;1
1;3;128918,42847380125;429,7280949126708;1;0;0
1;3;84836,0733611636;282,7869112038787;0;0;0
1;2;74781,890350941;373,909451754705;0;3;0
0;5;144543,11963385387;289,08623926770775;1;0;0
0;2;17200,789774969606;86,00394887484802;0;3;0
1;7;107991,83361131714;308,5480960323347;0;0;0
1;4;209863,6442719806;524,6591106799515;1;1;1
0;3;58162,511072094625;193,87503690698207;0;0;0
0;1;31970,289088294874;159,85144544147437;0;2;0
1;2;143831,93274130495;719,1596637065247;1;3;0
0;3;139558,49769784595;465,1949923261531;1;0;0
0;4;409673,0942766907;1024,1827356917267;1;1;0
1;7;2536421,5594057394;7246,918741159256;1;0;1
0;4;245940,96540264355;614,8524135066089;1;1;0
0;2;66789,85389277556;333,9492694638778;0;3;0
0;3;92564,4288097004;308,5480960323347;0;0;0
1;1;107104,77040786628;535,5238520393314;0;2;0
1;1;11516,070171414878;57,58035085707439;0;2;0
0;3;81943,5957764196;273,14531925473204;0;0;0
1;4;58630,37996501422;146,57594991253555;0;1;0
1;2;61597,99025992245;307,98995129961224;0;3;0
0;5;78872,97387904074;157,74594775808148;0;0;0
1;3;121227,009623452;404,09003207817335;0;0;0
1;3;73745,85194770657;245,81950649235523;0;0;0
1;1;18520,20982646907;92,60104913234534;0;2;0
1;2;53358,08377981654;266,7904188990827;0;3;0
1;3;89569,50057203682;298,5650019067894;0;0;0
1;4;181172,57344662162;452,93143361655405;1;1;1
0;4;123419,23841293388;308,5480960323347;0;1;0
1;3;115502,01008149509;385,0067002716503;0;0;0
0;1;20809,58382075982;104,0479191037991;0;2;0
0;4;229696,56330533925;574,2414082633481;1;1;1
0;3;80328,57626008222;267,7619208669407;0;0;0
0;3;52559,23546209741;175,1974515403247;0;0;0
1;4;530524,2261667481;1326,3105654168703;1;1;0
1;4;169096,32880414996;422,7408220103749;1;1;1
0;4;196421,98038236125;491,0549509559031;1;1;1
0;2;75620,79133472401;378,1039566736201;0;3;0
1;4;29826,477595821394;74,56619398955348;0;1;0
0;3;65010,52145145012;216,7017381715004;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;26279,331202589434;131,39665601294718;0;3;0
1;3;111887,68365918426;372,9589455306142;0;0;0
0;1;77741,08187218645;388,70540936093226;0;2;0
0;1;72659,00607295023;363,29503036475114;0;2;0
1;3;87775,06963873618;292,5835654624539;0;0;0
1;3;51085,10863698486;170,28369545661621;0;0;0
0;3;162781,07109292227;542,6035703097409;1;0;0
1;4;405669,18617101817;1014,1729654275454;1;1;1
1;3;66756,24446467673;222,52081488225573;0;0;0
0;3;66298,24896776433;220,9941632258811;0;0;0
1;1;34095,719163998394;170,47859581999197;0;2;0
0;1;74604,68614741076;373,0234307370538;0;2;0
1;1;82971,17421870162;414,8558710935081;0;2;0
0;2;110368,89712477305;551,8444856238652;0;3;0
0;4;146632,9744751454;366,5824361878635;1;1;0
1;4;313105,90190872765;782,7647547718192;1;1;0
0;3;54561,960684039506;181,8732022801317;0;0;0
1;2;36883,475085549064;184,41737542774533;0;3;0
1;3;119464,23321042387;398,2141107014129;0;0;0
1;2;112023,71178108378;560,1185589054189;0;3;0
1;3;71890,39950717395;239,63466502391316;0;0;0
1;4;187673,35909408802;469,18339773522007;1;1;1
1;5;554806,932313324;1109,613864626648;1;0;0
0;3;124474,50562445515;414,91501874818385;0;0;0
1;3;62832,2570644704;209,440856881568;0;0;0
1;3;78697,07235009267;262,3235745003089;0;0;0
1;5;199979,3091970533;399,9586183941066;1;0;1
1;3;64043,919193456415;213,47973064485473;0;0;0
0;1;39028,73494462821;195,14367472314103;0;2;0
0;3;38917,17425036676;129,7239141678892;0;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;5;413713,6264643182;827,4272529286363;1;0;1
1;1;56807,47142553699;284,03735712768497;0;2;0
0;2;87406,3963645823;437,03198182291146;0;3;0
1;2;57559,98515026788;287,7999257513394;0;3;0
1;3;90374,05689654214;301,2468563218071;0;0;0
0;4;300181,20866646216;750,4530216661553;1;1;0
1;5;154274,04801616733;308,5480960323347;1;0;1
1;3;101506,37289386676;338,3545763128892;0;0;0
0;3;119795,05787760009;399,3168595920003;0;0;0
0;3;50322,40984409014;167,74136614696715;0;0;0
1;1;121146,8723448681;605,7343617243405;0;2;0
1;4;40261,57542411957;100,65393856029891;0;1;0
1;5;189906,62030780996;379,8132406156199;1;0;1
1;3;134070,90749990728;446,90302499969096;1;0;0
1;3;46359,90414710524;154,53301382368414;0;0;0
1;3;75392,69876340633;251,3089958780211;0;0;0
0;1;93845,84898446032;469,2292449223016;0;2;0
1;2;89723,07549966864;448,6153774983432;0;3;0
1;4;114882,97078646546;287,20742696616367;0;1;0
0;4;271883,9036281614;679,7097590704035;1;1;0
0;4;402741,9155608142;1006,8547889020355;1;1;1
0;1;2983,8036847243757;14,919018423621878;0;2;0
0;3;122047,7144970068;406,8257149900227;0;0;0
0;3;33702,21843256178;112,34072810853925;0;0;0
1;1;25408,477426117395;127,04238713058697;0;2;0
1;4;60077,02833080042;150,19257082700105;0;1;0
1;2;88072,72133411022;440,36360667055106;0;3;0
0;3;111017,73244016375;370,05910813387914;0;0;0
1;2;112364,8106872225;561,8240534361125;0;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
0;2;140823,8203492537;704,1191017462686;1;3;0
0;3;50669,33666775653;168,89778889252176;0;0;0
1;3;96461,74197877536;321,5391399292512;0;0;0
0;5;156581,0368463238;313,16207369264765;1;0;0
0;4;190328,61125651604;475,8215281412901;1;1;1
1;2;118351,50617124405;591,7575308562202;0;3;0
1;1;94570,32704917803;472,8516352458901;0;2;0
1;3;70784,93405170817;235,9497801723606;0;0;0
1;5;206053,85334758126;412,1077066951625;1;0;1
0;4;123419,23841293388;308,5480960323347;0;1;0
1;5;72908,48677661842;145,81697355323683;0;0;0
1;3;48756,62201995253;162,52207339984176;0;0;0
1;5;91200,47943705243;182,40095887410487;0;0;0
1;3;65793,67067023415;219,31223556744715;0;0;0
1;2;101719,81890102572;508,5990945051286;0;3;0
1;4;175948,35319169928;439,87088297924817;1;1;1
1;2;32688,24123475133;163,44120617375665;0;3;0
0;3;56245,32036551286;187,4844012183762;0;0;0
0;3;48264,67081293161;160,88223604310537;0;0;0
0;3;60978,14105792957;203,26047019309857;0;0;0
1;3;76301,9719550902;254,3399065169673;0;0;0
1;5;270601,8307722277;541,2036615444555;1;0;0
1;3;161419,76686837772;538,065889561259;1;0;1
0;3;62650,72415811037;208,83574719370125;0;0;0
1;3;138745,50180252152;462,4850060084051;1;0;0
1;2;57574,26646187296;287,8713323093648;0;3;0
1;5;159407,25046764966;318,8145009352993;1;0;1
1;4;522837,597318605;1307,0939932965125;1;1;1
1;3;26444,842875180162;88,14947625060054;0;0;0
1;4;98742,3020304089;246,85575507602226;0;1;0
0;4;214592,52131760167;536,4813032940042;1;1;1
1;2;10810,689617121034;54,05344808560517;0;3;0
1;4;334184,8892536609;835,4622231341523;1;1;0
1;3;13857,84538444119;46,192817948137304;0;0;0
0;2;147117,44631423446;735,5872315711723;1;3;0
1;7;1555642,2365821956;4444,692104520559;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;3;97801,53336063326;326,00511120211087;0;0;0
0;3;9174,145631666175;30,58048543888725;0;0;0
1;3;68466,36335110068;228,2212111703356;0;0;0
0;3;150949,84612279903;503,1661537426635;1;0;1
1;3;138697,30930443064;462,3243643481021;1;0;0
1;5;355758,44198428444;711,5168839685689;1;0;0
1;3;117006,47206264571;390,0215735421524;0;0;0
1;4;78373,76045841223;195,93440114603058;0;1;0
1;3;94305,35737936219;314,35119126454066;0;0;0
1;5;289924,3500665919;579,8487001331839;1;0;0
0;4;371571,1263941051;928,9278159852627;1;1;0
0;5;204858,74010101994;409,7174802020399;1;0;1
1;4;171526,29105137356;428,8157276284339;1;1;1
1;4;357890,4150146688;894,7260375366719;1;1;0
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;94194,14043263023;470,97070216315115;0;3;0
0;5;192911,24259657884;385,82248519315766;1;0;1
0;2;12680,823852897573;63,40411926448786;0;3;0
1;3;77464,17815443219;258,2139271814406;0;0;0
0;7;4120642,3487729067;11773,263853636876;1;0;1
1;3;131677,13160953484;438,92377203178285;1;0;0
1;2;42195,56746234818;210,9778373117409;0;3;0
0;4;413767,8147774247;1034,4195369435618;1;1;0
1;4;436395,154890242;1090,987887225605;1;1;1
0;2;100885,73599104068;504,4286799552034;0;3;0
0;3;137841,93137136442;459,4731045712148;1;0;0
0;5;264434,3673217469;528,8687346434938;1;0;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;3;117194,16015834833;390,64720052782775;0;0;0
0;3;73924,03531351441;246,41345104504802;0;0;0
1;3;103579,88372535896;345,26627908452986;0;0;0
0;2;147105,43463193157;735,5271731596579;1;3;0
0;4;83626,12189384132;209,0653047346033;0;1;0
1;1;72477,76301325102;362,3888150662551;0;2;0
1;1;93158,9744080763;465,7948720403815;0;2;0
1;3;109630,89062581383;365,4363020860461;0;0;0
0;4;206860,9216322326;517,1523040805815;1;1;1
0;1;35728,31283140665;178,64156415703326;0;2;0
0;1;41855,11683056124;209,27558415280618;0;2;0
0;2;98350,48559960551;491,75242799802754;0;3;0
1;5;370120,2358694951;740,2404717389902;1;0;1
1;5;117797,11925390249;235,594238507805;0;0;0
1;2;62442,44732189392;312,2122366094696;0;3;0
1;3;3789,514322849584;12,631714409498613;0;0;0
0;5;214276,2997704134;428,5525995408268;1;0;1
1;5;97114,43582607093;194,22887165214186;0;0;0
1;3;70947,06085250586;236,49020284168623;0;0;0
1;3;110795,72370125643;369,3190790041881;0;0;0
0;3;35306,12180837824;117,68707269459412;0;0;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;4;438045,7710143818;1095,1144275359545;1;1;1
1;5;96540,53798695857;193,08107597391714;0;0;0
1;1;42916,32579873567;214,58162899367835;0;2;0
0;3;53026,9572758925;176,756524252975;0;0;0
0;1;126890,87030213978;634,4543515106989;0;2;0
1;3;67209,41658620883;224,0313886206961;0;0;0
1;4;260727,43511559302;651,8185877889825;1;1;1
1;3;104711,55489373699;349,03851631245664;0;0;0
1;3;37702,69620191375;125,67565400637918;0;0;0
1;5;350123,41814540216;700,2468362908044;1;0;0
1;1;46411,71557826325;232,05857789131625;0;2;0
0;3;78314,799573786;261,04933191262;0;0;0
0;2;61086,251615634785;305,4312580781739;0;3;0
0;3;58975,79166678598;196,58597222261994;0;0;0
1;4;378978,9587780367;947,4473969450918;1;1;1
1;3;88311,93347129457;294,3731115709819;0;0;0
1;4;113808,44594526391;284,52111486315977;0;1;0
1;3;126865,30858860421;422,88436196201405;0;0;0
1;2;179165,51331245375;895,8275665622688;1;3;1
1;5;317274,61439467984;634,5492287893596;1;0;0
1;1;61709,61920646694;308,5480960323347;0;2;0
0;5;293687,7896802682;587,3755793605364;1;0;0
1;3;142311,36167933414;474,37120559778043;1;0;0
1;3;105207,75386579015;350,6925128859672;0;0;0
1;4;302602,8007230114;756,5070018075285;1;1;0
0;3;55591,373833569356;185,30457944523118;0;0;0
1;5;280661,33694878645;561,3226738975729;1;0;0
1;4;52050,1390305442;130,1253475763605;0;1;0
0;4;408448,7197936191;1021,1217994840478;1;1;1
1;4;123419,23841293388;308,5480960323347;0;1;0
0;4;96215,13877119095;240,53784692797737;0;1;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;2;14517,800350801594;72,58900175400797;0;3;0
0;2;120312,74149052103;601,5637074526052;0;3;0
1;2;42110,21259863319;210,55106299316594;0;3;0
0;2;175893,09690319633;879,4654845159816;1;3;1
0;3;70614,55931582778;235,3818643860926;0;0;0
0;2;27409,568490834357;137,04784245417179;0;3;0
1;3;137590,96007895336;458,6365335965112;1;0;0
1;2;128658,65987160934;643,2932993580467;1;3;0
1;1;16439,53803254046;82,19769016270229;0;2;0
0;4;227743,66833768607;569,3591708442152;1;1;1
1;3;163340,4491606349;544,468163868783;1;0;0
1;4;74911,97852547254;187,27994631368136;0;1;0
1;3;24227,08442127641;80,75694807092137;0;0;0
0;2;40077,246110293265;200,38623055146633;0;3;0
0;3;104012,56537885648;346,70855126285494;0;0;0
1;4;299107,5655981279;747,7689139953197;1;1;0
0;5;146972,07406303438;293,94414812606874;1;0;0
1;3;123221,23109573215;410,7374369857738;0;0;0
1;7;107991,83361131714;308,5480960323347;0;0;0
0;3;77548,93584570108;258,4964528190036;0;0;0
0;3;69008,70561460548;230,0290187153516;0;0;0
1;3;35810,378472031305;119,36792824010436;0;0;0
0;5;221986,9584069545;443,973916813909;1;0;1
1;3;99389,56143192193;331,29853810640645;0;0;0
1;1;35486,20874969741;177,43104374848707;0;2;0
1;3;145687,92992870652;485,6264330956884;1;0;0
1;2;24246,037266893352;121,23018633446677;0;3;0
0;3;58246,68308269795;194,15561027565982;0;0;0
1;2;60616,66154277444;303,0833077138722;0;3;0
1;4;277873,08508719987;694,6827127179997;1;1;0
1;4;130281,51715072784;325,7037928768196;1;1;0
1;2;22886,01411384795;114,43007056923975;0;3;0
1;1;99353,26141483283;496,76630707416416;0;2;0
1;2;63431,36811796388;317,1568405898194;0;3;0
1;2;98703,51405787596;493,5175702893798;0;3;0
0;3;92050,92297700573;306,83640992335245;0;0;0
0;3;100161,00884108403;333,8700294702801;0;0;0
0;5;348561,85063784855;697,123701275697;1;0;0
1;4;123419,23841293388;308,5480960323347;0;1;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;5;247054,87065974897;494,1097413194979;1;0;1
1;5;124481,90311132421;248,96380622264843;0;0;0
1;4;170997,4657560954;427,49366439023845;1;1;1
0;1;61709,61920646694;308,5480960323347;0;2;0
1;2;85429,40475236194;427,1470237618097;0;3;0
1;4;231959,33822354226;579,8983455588557;1;1;1
1;3;37697,356530875266;125,65785510291755;0;0;0
1;3;94059,26276761864;313,5308758920621;0;0;0
0;4;310518,10918204626;776,2952729551157;1;1;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;108708,25391511212;543,5412695755606;0;3;0
1;2;130737,3728597419;653,6868642987095;1;3;0
0;4;123419,23841293388;308,5480960323347;0;1;0
1;2;55535,757541887026;277,67878770943514;0;3;0
1;2;104408,98729976625;522,0449364988312;0;3;0
1;1;131072,8643825294;655,364321912647;1;2;0
1;2;14127,572860887069;70,63786430443534;0;3;0
1;4;14392,09359847398;35,98023399618495;0;1;0
1;2;10608,873496274395;53,04436748137198;0;3;0
1;2;44682,252907088754;223,41126453544376;0;3;0
1;3;69808,52056099671;232,6950685366557;0;0;0
1;5;462901,52761063847;925,803055221277;1;0;1
1;4;123419,23841293388;308,5480960323347;0;1;0
1;2;92914,79614479652;464,5739807239826;0;3;0
1;1;34388,88567736272;171,9444283868136;0;2;0
1;3;110792,46631371595;369,30822104571985;0;0;0
0;3;71413,18334099483;238,04394446998276;0;0;0
0;4;129621,45009332587;324,0536252333147;1;1;0
1;3;21256,014263618654;70,85338087872884;0;0;0
0;3;114425,46089116407;381,4182029705469;0;0;0
0;1;59305,12883377166;296,5256441688583;0;2;0
1;2;103923,06251946214;519,6153125973107;0;3;0
1;4;38224,610323616136;95,56152580904035;0;1;0
1;4;161523,5344543411;403,80883613585274;1;1;0
0;2;72021,44621622057;360,1072310811029;0;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
0;3;92579,50663103098;308,5983554367699;0;0;0
1;4;145433,66691909547;363,5841672977387;1;1;0
1;4;156757,0824337785;391,8927060844462;1;1;1
0;3;215296,8983474128;717,6563278247093;1;0;1
0;3;55669,95979957783;185,56653266525944;0;0;0
1;3;127408,99984762984;424,6966661587661;1;0;0
0;2;101240,84869336593;506,20424346682967;0;3;0
1;4;59029,62162923418;147,57405407308545;0;1;0
1;3;99948,85502622862;333,1628500874287;0;0;0
0;2;17439,551205328735;87,19775602664367;0;3;0
1;4;70688,93812289034;176,72234530722585;0;1;0
1;5;154170,39121922123;308,3407824384425;1;0;0
0;3;89328,53351204439;297,7617783734813;0;0;0
1;2;61709,61920646694;308,5480960323347;0;3;0
1;1;71826,46256521942;359,1323128260971;0;2;0
1;1;101716,5502864236;508,582751432118;0;2;0
1;5;222715,20947144716;445,43041894289433;1;0;1
1;5;301688,2188948759;603,3764377897518;1;0;0
1;2;158810,68339445765;794,0534169722882;1;3;0
1;2;132748,22080050182;663,741104002509;1;3;0
0;2;61709,61920646694;308,5480960323347;0;3;0
1;5;61332,31039904899;122,66462079809799;0;0;0
1;5;203464,5041870635;406,92900837412697;1;0;1
0;5;270415,53427721414;540,8310685544283;1;0;0
1;4;421280,84175453533;1053,2021043863383;1;1;1
1;4;53544,54094295311;133,86135235738277;0;1;0
1;5;88076,95889222126;176,1539177844425;0;0;0
1;2;32435,905729919814;162,17952864959906;0;3;0
1;2;61709,61920646694;308,5480960323347;0;3;0
0;3;81776,72510341801;272,58908367806004;0;0;0
1;1;2191,6550432983286;10,958275216491643;0;2;0
0;1;61759,03062330932;308,7951531165466;0;2;0
1;3;37524,25441839225;125,0808480613075;0;0;0
0;1;61709,61920646694;308,5480960323347;0;2;0
0;3;107104,13154873243;357,0137718291081;0;0;0
1;1;70110,42021164126;350,55210105820635;0;2;0
1;1;34523,706587705616;172,61853293852806;0;2;0
1;5;427213,34546856064;854,4266909371213;1;0;0
1;7;33985,08673507766;97,10024781450761;0;0;0
1;3;69630,98196752717;232,1032732250906;0;0;0
0;3;86084,4843832386;286,948281277462;0;0;0
1;1;52756,83664184225;263,7841832092113;0;2;0
0;3;32621,665779015886;108,73888593005296;0;0;0
1;2;93223,31423962455;466,11657119812276;0;3;0
0;5;280891,0440577686;561,7820881155371;1;0;0
0;3;94486,50665001382;314,95502216671275;0;0;0
